Day,Plays,TrackId,StationId
2020-11-17,1,XKZP52532633881334,OSID69099087201070
2020-08-17,1,XKZP52532633881334,OSID69099087201070
2020-11-14,1,XKZP52532633881334,OSID69099087201070
2020-06-22,1,XKZP52532633881334,OSID69099087201070
2020-10-27,1,XKZP52532633881334,OSID69099087201070
2020-12-10,1,XKZP52532633881334,OSID69099087201070
2020-09-30,1,XKZP52532633881334,OSID69099087201070
2020-10-19,1,XKZP52532633881334,OSID69099087201070
2020-12-28,1,XKZP52532633881334,OSID69099087201070
2020-11-27,1,XKZP52532633881334,OSID69099087201070
2020-08-30,1,XKZP52532633881334,OSID69099087201070
2020-12-07,1,XKZP52532633881334,OSID69099087201070
2020-12-11,1,XKZP52532633881334,OSID69099087201070
2020-11-07,1,XKZP52532633881334,OSID69099087201070
2020-05-18,1,XKZP52532633881334,OSID69099087201070
2020-11-30,2,XKZP52532633881334,OSID69099087201070
2020-11-11,2,XKZP52532633881334,OSID69099087201070
2020-12-23,2,XKZP52532633881334,OSID69099087201070
2020-12-02,2,XKZP52532633881334,OSID69099087201070
2020-12-15,2,XKZP52532633881334,OSID69099087201070
2019-09-06,1,XKZP52532633881334,YZTH14517972259250
2019-01-13,1,XKZP52532633881334,YZTH14517972259250
2019-12-28,1,XKZP52532633881334,YZTH14517972259250
2019-11-17,1,XKZP52532633881334,YZTH14517972259250
2019-08-18,1,XKZP52532633881334,YZTH14517972259250
2019-12-29,1,XKZP52532633881334,YZTH14517972259250
2019-12-08,1,XKZP52532633881334,YZTH14517972259250
2019-08-10,1,XKZP52532633881334,YZTH14517972259250
2019-10-02,1,XKZP52532633881334,YZTH14517972259250
2019-07-09,1,XKZP52532633881334,YZTH14517972259250
2019-03-16,1,XKZP52532633881334,YZTH14517972259250
2019-09-28,1,XKZP52532633881334,YZTH14517972259250
2019-02-03,1,XKZP52532633881334,YZTH14517972259250
2019-08-24,1,XKZP52532633881334,YZTH14517972259250
2019-06-04,1,XKZP52532633881334,YZTH14517972259250
2019-04-30,1,XKZP52532633881334,YZTH14517972259250
2019-07-15,1,XKZP52532633881334,YZTH14517972259250
2019-02-23,1,XKZP52532633881334,YZTH14517972259250
2019-11-11,1,XKZP52532633881334,YZTH14517972259250
2019-11-24,1,XKZP52532633881334,YZTH14517972259250
2019-12-20,1,XKZP52532633881334,YZTH14517972259250
2019-09-05,1,XKZP52532633881334,YZTH14517972259250
2019-04-24,1,XKZP52532633881334,YZTH14517972259250
2019-06-07,1,XKZP52532633881334,YZTH14517972259250
2019-01-01,1,XKZP52532633881334,YZTH14517972259250
2019-11-01,1,XKZP52532633881334,YZTH14517972259250
2019-07-07,1,XKZP52532633881334,YZTH14517972259250
2019-05-22,1,XKZP52532633881334,YZTH14517972259250
2019-08-13,1,XKZP52532633881334,YZTH14517972259250
2019-02-12,1,XKZP52532633881334,YZTH14517972259250
2019-05-03,1,XKZP52532633881334,YZTH14517972259250
2019-12-31,1,XKZP52532633881334,YZTH14517972259250
2019-07-28,1,XKZP52532633881334,YZTH14517972259250
2019-11-14,1,XKZP52532633881334,YZTH14517972259250
2019-09-08,1,XKZP52532633881334,YZTH14517972259250
2019-05-26,1,XKZP52532633881334,YZTH14517972259250
2019-05-14,1,XKZP52532633881334,YZTH14517972259250
2019-09-30,1,XKZP52532633881334,YZTH14517972259250
2019-07-13,1,XKZP52532633881334,YZTH14517972259250
2019-06-03,1,XKZP52532633881334,YZTH14517972259250
2019-08-08,1,XKZP52532633881334,YZTH14517972259250
2019-10-22,1,XKZP52532633881334,YZTH14517972259250
2019-04-02,1,XKZP52532633881334,YZTH14517972259250
2019-09-20,1,XKZP52532633881334,YZTH14517972259250
2019-05-24,1,XKZP52532633881334,YZTH14517972259250
2019-05-05,1,XKZP52532633881334,YZTH14517972259250
2019-10-05,1,XKZP52532633881334,YZTH14517972259250
2019-03-23,1,XKZP52532633881334,YZTH14517972259250
2019-06-05,1,XKZP52532633881334,YZTH14517972259250
2019-01-05,1,XKZP52532633881334,YZTH14517972259250
2019-05-12,1,XKZP52532633881334,YZTH14517972259250
2019-07-19,1,XKZP52532633881334,YZTH14517972259250
2019-03-12,1,XKZP52532633881334,YZTH14517972259250
2019-06-26,1,XKZP52532633881334,YZTH14517972259250
2019-05-10,1,XKZP52532633881334,YZTH14517972259250
2019-01-03,1,XKZP52532633881334,YZTH14517972259250
2019-08-06,1,XKZP52532633881334,YZTH14517972259250
2019-02-04,1,XKZP52532633881334,YZTH14517972259250
2019-09-21,1,XKZP52532633881334,YZTH14517972259250
2019-06-17,1,XKZP52532633881334,YZTH14517972259250
2019-03-20,1,XKZP52532633881334,YZTH14517972259250
2019-02-26,1,XKZP52532633881334,YZTH14517972259250
2019-02-13,1,XKZP52532633881334,YZTH14517972259250
2019-08-28,1,XKZP52532633881334,YZTH14517972259250
2019-10-08,1,XKZP52532633881334,YZTH14517972259250
2019-03-17,1,XKZP52532633881334,YZTH14517972259250
2019-06-21,1,XKZP52532633881334,YZTH14517972259250
2019-09-25,1,XKZP52532633881334,YZTH14517972259250
2019-11-09,1,XKZP52532633881334,YZTH14517972259250
2019-06-22,1,XKZP52532633881334,YZTH14517972259250
2019-04-15,1,XKZP52532633881334,YZTH14517972259250
2019-01-21,1,XKZP52532633881334,YZTH14517972259250
2019-03-08,1,XKZP52532633881334,YZTH14517972259250
2019-01-08,1,XKZP52532633881334,YZTH14517972259250
2019-09-02,1,XKZP52532633881334,YZTH14517972259250
2019-03-15,1,XKZP52532633881334,YZTH14517972259250
2019-11-26,1,XKZP52532633881334,YZTH14517972259250
2019-08-12,1,XKZP52532633881334,YZTH14517972259250
2019-04-20,1,XKZP52532633881334,YZTH14517972259250
2019-07-02,1,XKZP52532633881334,YZTH14517972259250
2019-10-14,1,XKZP52532633881334,YZTH14517972259250
2019-07-25,1,XKZP52532633881334,YZTH14517972259250
2019-07-23,1,XKZP52532633881334,YZTH14517972259250
2019-06-13,1,XKZP52532633881334,YZTH14517972259250
2019-08-27,1,XKZP52532633881334,YZTH14517972259250
2019-05-08,1,XKZP52532633881334,YZTH14517972259250
2019-01-28,1,XKZP52532633881334,YZTH14517972259250
2019-07-30,1,XKZP52532633881334,YZTH14517972259250
2019-07-05,1,XKZP52532633881334,YZTH14517972259250
2019-06-18,1,XKZP52532633881334,YZTH14517972259250
2019-12-22,1,XKZP52532633881334,YZTH14517972259250
2019-09-22,1,XKZP52532633881334,YZTH14517972259250
2019-10-31,1,XKZP52532633881334,YZTH14517972259250
2019-09-29,1,XKZP52532633881334,YZTH14517972259250
2019-09-23,1,XKZP52532633881334,YZTH14517972259250
2019-12-27,1,XKZP52532633881334,YZTH14517972259250
2019-03-25,1,XKZP52532633881334,YZTH14517972259250
2019-08-23,1,XKZP52532633881334,YZTH14517972259250
2019-03-03,1,XKZP52532633881334,YZTH14517972259250
2019-09-10,1,XKZP52532633881334,YZTH14517972259250
2019-11-03,1,XKZP52532633881334,YZTH14517972259250
2019-04-13,1,XKZP52532633881334,YZTH14517972259250
2019-07-04,1,XKZP52532633881334,YZTH14517972259250
2019-05-31,1,XKZP52532633881334,YZTH14517972259250
2019-09-14,1,XKZP52532633881334,YZTH14517972259250
2019-01-24,1,XKZP52532633881334,YZTH14517972259250
2019-09-11,1,XKZP52532633881334,YZTH14517972259250
2019-07-22,1,XKZP52532633881334,YZTH14517972259250
2019-08-31,1,XKZP52532633881334,YZTH14517972259250
2019-08-26,1,XKZP52532633881334,YZTH14517972259250
2019-09-16,1,XKZP52532633881334,YZTH14517972259250
2019-01-06,1,XKZP52532633881334,YZTH14517972259250
2019-08-03,1,XKZP52532633881334,YZTH14517972259250
2019-07-17,1,XKZP52532633881334,YZTH14517972259250
2019-01-15,1,XKZP52532633881334,YZTH14517972259250
2019-07-10,1,XKZP52532633881334,YZTH14517972259250
2019-06-11,1,XKZP52532633881334,YZTH14517972259250
2019-03-02,1,XKZP52532633881334,YZTH14517972259250
2019-09-04,1,XKZP52532633881334,YZTH14517972259250
2019-07-27,1,XKZP52532633881334,YZTH14517972259250
2019-07-20,1,XKZP52532633881334,YZTH14517972259250
2019-04-29,1,XKZP52532633881334,YZTH14517972259250
2019-05-13,1,XKZP52532633881334,YZTH14517972259250
2019-03-31,1,XKZP52532633881334,YZTH14517972259250
2019-12-02,1,XKZP52532633881334,YZTH14517972259250
2019-12-14,1,XKZP52532633881334,YZTH14517972259250
2019-07-18,1,XKZP52532633881334,YZTH14517972259250
2019-01-12,1,XKZP52532633881334,YZTH14517972259250
2019-04-19,1,XKZP52532633881334,YZTH14517972259250
2019-05-07,1,XKZP52532633881334,YZTH14517972259250
2019-07-01,1,XKZP52532633881334,YZTH14517972259250
2019-05-20,1,XKZP52532633881334,YZTH14517972259250
2019-10-16,1,XKZP52532633881334,YZTH14517972259250
2019-05-30,1,XKZP52532633881334,YZTH14517972259250
2019-07-31,1,XKZP52532633881334,YZTH14517972259250
2019-08-20,1,XKZP52532633881334,YZTH14517972259250
2019-02-20,1,XKZP52532633881334,YZTH14517972259250
2019-01-19,1,XKZP52532633881334,YZTH14517972259250
2019-03-01,1,XKZP52532633881334,YZTH14517972259250
2019-02-10,1,XKZP52532633881334,YZTH14517972259250
2019-06-24,1,XKZP52532633881334,YZTH14517972259250
2019-04-08,1,XKZP52532633881334,YZTH14517972259250
2019-11-04,1,XKZP52532633881334,YZTH14517972259250
2019-09-26,1,XKZP52532633881334,YZTH14517972259250
2019-05-01,1,XKZP52532633881334,YZTH14517972259250
2019-01-17,1,XKZP52532633881334,YZTH14517972259250
2019-04-23,1,XKZP52532633881334,YZTH14517972259250
2020-08-24,2,XKZP52532633881334,OCWK86863893275480
2020-03-29,2,XKZP52532633881334,OCWK86863893275480
2020-08-14,1,XKZP52532633881334,OCWK86863893275480
2020-03-18,1,XKZP52532633881334,OCWK86863893275480
2020-07-02,1,XKZP52532633881334,OCWK86863893275480
2020-05-20,1,XKZP52532633881334,OCWK86863893275480
2020-07-31,1,XKZP52532633881334,OCWK86863893275480
2020-10-04,1,XKZP52532633881334,OCWK86863893275480
2020-05-16,1,XKZP52532633881334,OCWK86863893275480
2020-10-14,1,XKZP52532633881334,OCWK86863893275480
2020-05-26,1,XKZP52532633881334,OCWK86863893275480
2020-09-30,1,XKZP52532633881334,OCWK86863893275480
2020-02-22,1,XKZP52532633881334,OCWK86863893275480
2020-11-04,1,XKZP52532633881334,OCWK86863893275480
2020-01-22,1,XKZP52532633881334,OCWK86863893275480
2020-11-13,1,XKZP52532633881334,OCWK86863893275480
2020-12-13,1,XKZP52532633881334,OCWK86863893275480
2020-03-11,1,XKZP52532633881334,OCWK86863893275480
2020-09-24,1,XKZP52532633881334,OCWK86863893275480
2020-06-17,1,XKZP52532633881334,OCWK86863893275480
2020-12-31,1,XKZP52532633881334,OCWK86863893275480
2020-03-04,1,XKZP52532633881334,OCWK86863893275480
2020-12-01,1,XKZP52532633881334,OCWK86863893275480
2020-09-09,1,XKZP52532633881334,OCWK86863893275480
2020-09-14,1,XKZP52532633881334,OCWK86863893275480
2020-02-13,1,XKZP52532633881334,OCWK86863893275480
2020-04-12,1,XKZP52532633881334,OCWK86863893275480
2020-06-05,1,XKZP52532633881334,OCWK86863893275480
2020-09-20,1,XKZP52532633881334,OCWK86863893275480
2020-02-18,1,XKZP52532633881334,OCWK86863893275480
2020-02-03,1,XKZP52532633881334,OCWK86863893275480
2020-08-09,1,XKZP52532633881334,OCWK86863893275480
2020-08-05,1,XKZP52532633881334,OCWK86863893275480
2020-09-03,1,XKZP52532633881334,OCWK86863893275480
2020-01-08,1,XKZP52532633881334,OCWK86863893275480
2020-10-29,1,XKZP52532633881334,OCWK86863893275480
2020-07-25,1,XKZP52532633881334,OCWK86863893275480
2020-01-28,1,XKZP52532633881334,OCWK86863893275480
2020-08-19,1,XKZP52532633881334,OCWK86863893275480
2020-04-07,1,XKZP52532633881334,OCWK86863893275480
2020-07-20,1,XKZP52532633881334,OCWK86863893275480
2020-01-03,1,XKZP52532633881334,OCWK86863893275480
2020-07-09,1,XKZP52532633881334,OCWK86863893275480
2020-04-03,1,XKZP52532633881334,OCWK86863893275480
2020-06-23,1,XKZP52532633881334,OCWK86863893275480
2020-11-25,1,XKZP52532633881334,OCWK86863893275480
2020-02-27,1,XKZP52532633881334,OCWK86863893275480
2020-11-20,1,XKZP52532633881334,OCWK86863893275480
2020-04-17,1,XKZP52532633881334,OCWK86863893275480
2020-10-20,1,XKZP52532633881334,OCWK86863893275480
2020-07-12,1,XKZP52532633881334,OCWK86863893275480
2020-10-10,1,XKZP52532633881334,OCWK86863893275480
2020-12-17,1,XKZP52532633881334,OCWK86863893275480
2020-06-11,1,XKZP52532633881334,OCWK86863893275480
2020-04-27,1,XKZP52532633881334,OCWK86863893275480
2020-01-06,1,XKZP52532633881334,BJCI61825197323613
2020-01-06,1,XKZP52532633881334,CCTJ66334135381266
2020-01-06,1,XKZP52532633881334,TULQ62935074564527
2020-01-06,1,XKZP52532633881334,CAMC11626443668122
2020-04-09,1,XKZP52532633881334,BJCI61825197323613
2020-07-09,3,XKZP52532633881334,XPTQ67095337321533
2019-12-28,1,XKZP52532633881334,ZODX18598902458718
2019-03-10,1,XKZP52532633881334,WYQB20707289586667
2019-02-04,1,XKZP52532633881334,WYQB20707289586667
2019-10-13,1,XKZP52532633881334,WYQB20707289586667
2019-08-29,1,XKZP52532633881334,WYQB20707289586667
2019-08-13,1,XKZP52532633881334,WYQB20707289586667
2019-09-14,1,XKZP52532633881334,WYQB20707289586667
2019-07-03,1,XKZP52532633881334,WYQB20707289586667
2019-06-20,1,XKZP52532633881334,WYQB20707289586667
2019-10-31,1,XKZP52532633881334,WYQB20707289586667
2019-06-12,1,XKZP52532633881334,WYQB20707289586667
2019-05-25,1,XKZP52532633881334,WYQB20707289586667
2019-12-31,1,XKZP52532633881334,WYQB20707289586667
2019-04-05,1,XKZP52532633881334,WYQB20707289586667
2019-03-17,1,XKZP52532633881334,WYQB20707289586667
2019-02-07,1,XKZP52532633881334,WYQB20707289586667
2019-01-06,1,XKZP52532633881334,WYQB20707289586667
2019-02-18,1,XKZP52532633881334,WYQB20707289586667
2019-07-13,1,XKZP52532633881334,WYQB20707289586667
2019-06-24,1,XKZP52532633881334,WYQB20707289586667
2019-11-17,1,XKZP52532633881334,WYQB20707289586667
2019-08-07,1,XKZP52532633881334,WYQB20707289586667
2019-04-15,1,XKZP52532633881334,WYQB20707289586667
2019-07-30,1,XKZP52532633881334,WYQB20707289586667
2019-09-04,1,XKZP52532633881334,WYQB20707289586667
2019-12-21,1,XKZP52532633881334,WYQB20707289586667
2019-03-21,1,XKZP52532633881334,WYQB20707289586667
2019-04-22,1,XKZP52532633881334,WYQB20707289586667
2019-12-14,1,XKZP52532633881334,WYQB20707289586667
2019-01-20,1,XKZP52532633881334,WYQB20707289586667
2019-05-01,1,XKZP52532633881334,WYQB20707289586667
2019-09-25,1,XKZP52532633881334,WYQB20707289586667
2019-12-01,1,XKZP52532633881334,WYQB20707289586667
2019-02-25,1,XKZP52532633881334,WYQB20707289586667
2019-06-07,2,XKZP52532633881334,OCWK86863893275480
2019-11-25,2,XKZP52532633881334,OCWK86863893275480
2019-12-14,1,XKZP52532633881334,OCWK86863893275480
2019-03-10,1,XKZP52532633881334,OCWK86863893275480
2019-01-02,1,XKZP52532633881334,OCWK86863893275480
2019-11-09,1,XKZP52532633881334,OCWK86863893275480
2019-12-09,1,XKZP52532633881334,OCWK86863893275480
2019-04-19,1,XKZP52532633881334,OCWK86863893275480
2019-12-28,1,XKZP52532633881334,OCWK86863893275480
2019-01-14,1,XKZP52532633881334,OCWK86863893275480
2019-02-26,1,XKZP52532633881334,OCWK86863893275480
2019-05-09,1,XKZP52532633881334,OCWK86863893275480
2019-01-31,1,XKZP52532633881334,OCWK86863893275480
2019-03-18,1,XKZP52532633881334,OCWK86863893275480
2019-11-01,1,XKZP52532633881334,OCWK86863893275480
2019-07-11,1,XKZP52532633881334,OCWK86863893275480
2019-07-01,1,XKZP52532633881334,OCWK86863893275480
2019-03-27,1,XKZP52532633881334,OCWK86863893275480
2019-09-13,1,XKZP52532633881334,OCWK86863893275480
2019-05-04,1,XKZP52532633881334,OCWK86863893275480
2019-11-17,1,XKZP52532633881334,OCWK86863893275480
2019-04-11,1,XKZP52532633881334,OCWK86863893275480
2019-02-08,1,XKZP52532633881334,OCWK86863893275480
2019-05-31,1,XKZP52532633881334,OCWK86863893275480
2019-08-07,1,XKZP52532633881334,OCWK86863893275480
2019-02-17,1,XKZP52532633881334,OCWK86863893275480
2019-04-23,1,XKZP52532633881334,OCWK86863893275480
2019-09-04,1,XKZP52532633881334,OCWK86863893275480
2019-03-25,1,XKZP52532633881334,OCWK86863893275480
2019-01-07,1,XKZP52532633881334,OCWK86863893275480
2019-08-15,1,XKZP52532633881334,OCWK86863893275480
2019-07-22,1,XKZP52532633881334,OCWK86863893275480
2019-09-23,1,XKZP52532633881334,OCWK86863893275480
2019-04-04,1,XKZP52532633881334,OCWK86863893275480
2019-06-21,1,XKZP52532633881334,OCWK86863893275480
2019-12-21,1,XKZP52532633881334,OCWK86863893275480
2019-08-29,1,XKZP52532633881334,OCWK86863893275480
2019-01-21,1,XKZP52532633881334,OCWK86863893275480
2019-01-27,1,XKZP52532633881334,OCWK86863893275480
2019-08-22,1,XKZP52532633881334,OCWK86863893275480
2019-04-13,1,XKZP52532633881334,BFYW54770680866568
2019-05-25,1,XKZP52532633881334,OXSL84609222238211
2019-07-29,1,XKZP52532633881334,OXSL84609222238211
2019-09-21,1,XKZP52532633881334,MKVB92893357292580
2019-07-29,1,XKZP52532633881334,YXWC48930580366127
2019-01-12,1,XKZP52532633881334,OXSL84609222238211
2019-09-21,1,XKZP52532633881334,YXWC48930580366127
2019-05-25,1,XKZP52532633881334,BFYW54770680866568
2019-07-29,1,XKZP52532633881334,BFYW54770680866568
2019-07-27,1,XKZP52532633881334,YXWC48930580366127
2019-04-13,1,XKZP52532633881334,OXSL84609222238211
2019-07-27,1,XKZP52532633881334,OXSL84609222238211
2019-01-12,1,XKZP52532633881334,YXWC48930580366127
2019-11-23,1,XKZP52532633881334,BFYW54770680866568
2019-11-23,1,XKZP52532633881334,OXSL84609222238211
2019-09-21,1,XKZP52532633881334,BFYW54770680866568
2019-11-23,1,XKZP52532633881334,YXWC48930580366127
2019-07-27,1,XKZP52532633881334,MKVB92893357292580
2019-07-29,1,XKZP52532633881334,MKVB92893357292580
2019-05-25,1,XKZP52532633881334,MKVB92893357292580
2019-07-27,1,XKZP52532633881334,BFYW54770680866568
2019-05-25,1,XKZP52532633881334,YXWC48930580366127
2019-09-21,1,XKZP52532633881334,OXSL84609222238211
2019-01-12,1,XKZP52532633881334,BFYW54770680866568
2019-04-13,1,XKZP52532633881334,YXWC48930580366127
2019-11-23,1,XKZP52532633881334,MKVB92893357292580
2020-01-28,1,XKZP52532633881334,WYQB20707289586667
2020-10-08,1,XKZP52532633881334,WYQB20707289586667
2020-05-22,1,XKZP52532633881334,WYQB20707289586667
2020-01-12,1,XKZP52532633881334,WYQB20707289586667
2020-10-06,1,XKZP52532633881334,WYQB20707289586667
2020-12-23,1,XKZP52532633881334,WYQB20707289586667
2020-03-10,1,XKZP52532633881334,WYQB20707289586667
2020-10-11,1,XKZP52532633881334,WYQB20707289586667
2020-02-25,1,XKZP52532633881334,WYQB20707289586667
2020-09-09,1,XKZP52532633881334,WYQB20707289586667
2020-08-09,1,XKZP52532633881334,WYQB20707289586667
2020-10-20,1,XKZP52532633881334,WYQB20707289586667
2020-11-01,1,XKZP52532633881334,WYQB20707289586667
2020-08-07,1,XKZP52532633881334,WYQB20707289586667
2020-11-10,1,XKZP52532633881334,WYQB20707289586667
2020-09-14,1,XKZP52532633881334,WYQB20707289586667
2020-10-29,1,XKZP52532633881334,WYQB20707289586667
2020-06-11,1,XKZP52532633881334,WYQB20707289586667
2020-03-29,1,XKZP52532633881334,WYQB20707289586667
2020-01-19,1,XKZP52532633881334,WYQB20707289586667
2020-12-26,1,XKZP52532633881334,WYQB20707289586667
2020-05-18,1,XKZP52532633881334,WYQB20707289586667
2020-11-05,1,XKZP52532633881334,WYQB20707289586667
2020-05-06,1,XKZP52532633881334,WYQB20707289586667
2020-06-25,1,XKZP52532633881334,WYQB20707289586667
2020-12-11,1,XKZP52532633881334,WYQB20707289586667
2020-08-23,1,XKZP52532633881334,WYQB20707289586667
2020-05-10,1,XKZP52532633881334,WYQB20707289586667
2020-10-15,1,XKZP52532633881334,WYQB20707289586667
2020-10-03,1,XKZP52532633881334,WYQB20707289586667
2020-11-21,1,XKZP52532633881334,WYQB20707289586667
2020-06-02,1,XKZP52532633881334,WYQB20707289586667
2020-12-01,1,XKZP52532633881334,WYQB20707289586667
2020-09-06,1,XKZP52532633881334,WYQB20707289586667
2020-12-05,1,XKZP52532633881334,WYQB20707289586667
2020-11-14,1,XKZP52532633881334,WYQB20707289586667
2020-08-02,1,XKZP52532633881334,WYQB20707289586667
2020-03-22,1,XKZP52532633881334,WYQB20707289586667
2020-07-24,1,XKZP52532633881334,WYQB20707289586667
2020-12-31,1,XKZP52532633881334,WYQB20707289586667
2020-05-27,1,XKZP52532633881334,WYQB20707289586667
2020-08-17,1,XKZP52532633881334,WYQB20707289586667
2020-11-25,1,XKZP52532633881334,WYQB20707289586667
2019-04-25,2,XKZP52532633881334,MIDD37201725126492
2019-02-19,2,XKZP52532633881334,MIDD37201725126492
2019-03-10,2,XKZP52532633881334,MIDD37201725126492
2019-04-05,2,XKZP52532633881334,MIDD37201725126492
2019-03-18,2,XKZP52532633881334,MIDD37201725126492
2019-10-09,2,XKZP52532633881334,MIDD37201725126492
2019-02-03,2,XKZP52532633881334,MIDD37201725126492
2019-04-02,2,XKZP52532633881334,MIDD37201725126492
2019-11-24,2,XKZP52532633881334,MIDD37201725126492
2019-02-28,2,XKZP52532633881334,MIDD37201725126492
2019-12-18,2,XKZP52532633881334,MIDD37201725126492
2019-03-15,2,XKZP52532633881334,MIDD37201725126492
2019-04-19,2,XKZP52532633881334,MIDD37201725126492
2019-02-14,2,XKZP52532633881334,MIDD37201725126492
2019-02-09,2,XKZP52532633881334,MIDD37201725126492
2019-11-10,2,XKZP52532633881334,MIDD37201725126492
2019-09-30,2,XKZP52532633881334,MIDD37201725126492
2019-01-28,2,XKZP52532633881334,MIDD37201725126492
2019-03-17,2,XKZP52532633881334,MIDD37201725126492
2019-04-27,2,XKZP52532633881334,MIDD37201725126492
2019-10-03,2,XKZP52532633881334,MIDD37201725126492
2019-01-21,2,XKZP52532633881334,MIDD37201725126492
2019-02-07,2,XKZP52532633881334,MIDD37201725126492
2019-02-15,2,XKZP52532633881334,MIDD37201725126492
2019-03-26,2,XKZP52532633881334,MIDD37201725126492
2019-04-24,2,XKZP52532633881334,MIDD37201725126492
2019-01-16,2,XKZP52532633881334,MIDD37201725126492
2019-03-29,2,XKZP52532633881334,MIDD37201725126492
2019-01-29,2,XKZP52532633881334,MIDD37201725126492
2019-04-22,2,XKZP52532633881334,MIDD37201725126492
2019-01-06,2,XKZP52532633881334,MIDD37201725126492
2019-03-14,2,XKZP52532633881334,MIDD37201725126492
2019-10-31,2,XKZP52532633881334,MIDD37201725126492
2019-01-25,2,XKZP52532633881334,MIDD37201725126492
2019-02-17,2,XKZP52532633881334,MIDD37201725126492
2019-02-25,2,XKZP52532633881334,MIDD37201725126492
2019-10-05,2,XKZP52532633881334,MIDD37201725126492
2019-01-09,2,XKZP52532633881334,MIDD37201725126492
2019-11-03,2,XKZP52532633881334,MIDD37201725126492
2019-01-18,2,XKZP52532633881334,MIDD37201725126492
2019-05-01,2,XKZP52532633881334,MIDD37201725126492
2019-01-10,2,XKZP52532633881334,MIDD37201725126492
2019-04-09,2,XKZP52532633881334,MIDD37201725126492
2019-03-11,2,XKZP52532633881334,MIDD37201725126492
2019-12-27,2,XKZP52532633881334,MIDD37201725126492
2019-02-12,2,XKZP52532633881334,MIDD37201725126492
2019-11-20,2,XKZP52532633881334,MIDD37201725126492
2019-01-27,2,XKZP52532633881334,MIDD37201725126492
2019-03-19,2,XKZP52532633881334,MIDD37201725126492
2019-01-13,2,XKZP52532633881334,MIDD37201725126492
2019-10-14,2,XKZP52532633881334,MIDD37201725126492
2019-02-01,2,XKZP52532633881334,MIDD37201725126492
2019-11-26,2,XKZP52532633881334,MIDD37201725126492
2019-02-11,2,XKZP52532633881334,MIDD37201725126492
2019-04-08,2,XKZP52532633881334,MIDD37201725126492
2019-03-01,2,XKZP52532633881334,MIDD37201725126492
2019-01-22,2,XKZP52532633881334,MIDD37201725126492
2019-10-16,2,XKZP52532633881334,MIDD37201725126492
2019-10-13,2,XKZP52532633881334,MIDD37201725126492
2019-10-20,2,XKZP52532633881334,MIDD37201725126492
2019-09-27,2,XKZP52532633881334,MIDD37201725126492
2019-10-28,2,XKZP52532633881334,MIDD37201725126492
2019-01-08,2,XKZP52532633881334,MIDD37201725126492
2019-03-03,2,XKZP52532633881334,MIDD37201725126492
2019-10-22,2,XKZP52532633881334,MIDD37201725126492
2019-03-06,2,XKZP52532633881334,MIDD37201725126492
2019-01-14,2,XKZP52532633881334,MIDD37201725126492
2019-04-13,2,XKZP52532633881334,MIDD37201725126492
2019-04-01,2,XKZP52532633881334,MIDD37201725126492
2019-04-11,2,XKZP52532633881334,MIDD37201725126492
2019-03-04,2,XKZP52532633881334,MIDD37201725126492
2019-03-21,2,XKZP52532633881334,MIDD37201725126492
2019-03-08,2,XKZP52532633881334,MIDD37201725126492
2019-12-04,2,XKZP52532633881334,MIDD37201725126492
2019-03-31,2,XKZP52532633881334,MIDD37201725126492
2019-11-22,2,XKZP52532633881334,MIDD37201725126492
2019-03-23,2,XKZP52532633881334,MIDD37201725126492
2019-12-10,2,XKZP52532633881334,MIDD37201725126492
2019-02-04,2,XKZP52532633881334,MIDD37201725126492
2019-11-16,2,XKZP52532633881334,MIDD37201725126492
2019-10-26,2,XKZP52532633881334,MIDD37201725126492
2019-01-31,2,XKZP52532633881334,MIDD37201725126492
2019-12-15,2,XKZP52532633881334,MIDD37201725126492
2019-01-02,2,XKZP52532633881334,MIDD37201725126492
2019-04-04,2,XKZP52532633881334,MIDD37201725126492
2019-03-24,2,XKZP52532633881334,MIDD37201725126492
2019-03-27,2,XKZP52532633881334,MIDD37201725126492
2019-04-18,2,XKZP52532633881334,MIDD37201725126492
2019-02-20,2,XKZP52532633881334,MIDD37201725126492
2019-02-24,2,XKZP52532633881334,MIDD37201725126492
2019-04-16,2,XKZP52532633881334,MIDD37201725126492
2019-01-23,2,XKZP52532633881334,MIDD37201725126492
2019-04-30,4,XKZP52532633881334,MIDD37201725126492
2019-01-02,1,XKZP52532633881334,XPTQ67095337321533
2019-03-13,1,XKZP52532633881334,XPTQ67095337321533
2019-07-15,1,XKZP52532633881334,XPTQ67095337321533
2019-01-11,1,XKZP52532633881334,XPTQ67095337321533
2019-01-15,1,XKZP52532633881334,XPTQ67095337321533
2019-11-28,1,XKZP52532633881334,XPTQ67095337321533
2019-08-26,1,XKZP52532633881334,XPTQ67095337321533
2019-04-26,1,XKZP52532633881334,XPTQ67095337321533
2019-03-30,1,XKZP52532633881334,XPTQ67095337321533
2019-06-27,1,XKZP52532633881334,XPTQ67095337321533
2019-02-13,1,XKZP52532633881334,XPTQ67095337321533
2019-05-10,1,XKZP52532633881334,XPTQ67095337321533
2019-04-16,1,XKZP52532633881334,XPTQ67095337321533
2019-07-11,1,XKZP52532633881334,XPTQ67095337321533
2019-11-15,1,XKZP52532633881334,XPTQ67095337321533
2019-05-31,1,XKZP52532633881334,XPTQ67095337321533
2019-08-19,1,XKZP52532633881334,XPTQ67095337321533
2019-07-09,1,XKZP52532633881334,XPTQ67095337321533
